date,state,district,enrolments,updates,update_type,age_group,gender,center_type
2024-09-01,Gujarat,Surat,15404,7107,Address,18-30,Female,Urban
2024-09-01,Gujarat,Surat,14015,5917,Biometrics,18-30,Male,Urban
2024-09-01,Gujarat,Surat,18046,6758,Biometrics,18-30,Female,Urban
2024-09-01,Gujarat,Surat,14114,7175,Mobile,18-30,Female,Urban
2024-09-01,Gujarat,Surat,15906,5192,Mobile,18-30,Male,Urban
2024-09-01,Karnataka,Bangalore,22654,10317,Address,31-45,Male,Urban
2024-09-01,Karnataka,Bangalore,22922,9709,Address,46-60,Female,Urban
2024-09-01,Karnataka,Bangalore,24833,9646,Address,46-60,Male,Urban
2024-09-01,Karnataka,Bangalore,23081,10148,Biometrics,31-45,Female,Urban
2024-09-01,Karnataka,Bangalore,20480,7406,Biometrics,46-60,Male,Urban
2024-09-01,Karnataka,Bangalore,21687,9236,Biometrics,46-60,Female,Urban
2024-09-01,Karnataka,Bangalore,25479,8477,Mobile,31-45,Female,Urban
2024-09-01,Karnataka,Bangalore,22248,9417,Mobile,46-60,Male,Urban
2024-09-01,Karnataka,Bangalore,23120,9041,Mobile,46-60,Female,Urban
2024-09-01,Kerala,Thiruvananthapuram,12245,3863,Address,46-60,Female,Urban
2024-09-01,Kerala,Thiruvananthapuram,10955,5061,Address,46-60,Male,Urban
2024-09-01,Kerala,Thiruvananthapuram,13117,3317,Biometrics,46-60,Male,Urban
2024-09-01,Kerala,Thiruvananthapuram,13910,4841,Biometrics,46-60,Female,Urban
2024-09-01,Kerala,Thiruvananthapuram,10120,3785,Mobile,46-60,Male,Urban
2024-09-01,Kerala,Thiruvananthapuram,12847,3967,Mobile,46-60,Female,Urban
2024-09-01,Maharashtra,Mumbai,28751,13056,Address,46-60,Male,Urban
2024-09-01,Maharashtra,Mumbai,30649,9695,Address,46-60,Female,Urban
2024-09-01,Maharashtra,Mumbai,28075,10789,Biometrics,46-60,Male,Urban
2024-09-01,Maharashtra,Mumbai,27519,11838,Biometrics,46-60,Female,Urban
2024-09-01,Maharashtra,Mumbai,33016,10469,Mobile,46-60,Female,Urban
2024-09-01,Maharashtra,Mumbai,26216,11938,Mobile,46-60,Male,Urban
2024-09-01,Maharashtra,Pune,21067,9712,Address,18-30,Male,Urban
2024-09-01,Maharashtra,Pune,20822,8612,Address,18-30,Female,Urban
2024-09-01,Maharashtra,Pune,22445,8926,Biometrics,18-30,Female,Urban
2024-09-01,Maharashtra,Pune,18557,8991,Biometrics,18-30,Male,Urban
2024-09-01,Maharashtra,Pune,23269,8611,Mobile,18-30,Female,Urban
2024-09-01,Maharashtra,Pune,21393,8736,Mobile,18-30,Male,Urban
2024-09-01,Rajasthan,Jaipur,17941,5914,Address,31-45,Female,Urban
2024-09-01,Rajasthan,Jaipur,17626,6837,Address,31-45,Male,Urban
2024-09-01,Rajasthan,Jaipur,17434,6913,Biometrics,31-45,Male,Urban
2024-09-01,Rajasthan,Jaipur,15993,7924,Biometrics,31-45,Female,Urban
2024-09-01,Rajasthan,Jaipur,16426,7303,Mobile,31-45,Male,Urban
2024-09-01,Rajasthan,Jaipur,19087,6680,Mobile,31-45,Female,Urban
2024-10-01,Assam,Guwahati,8310,3266,Address,61+,Female,Rural
2024-10-01,Assam,Guwahati,8046,3457,Address,61+,Male,Rural
2024-10-01,Assam,Guwahati,8657,2866,Biometrics,61+,Male,Rural
2024-10-01,Assam,Guwahati,8000,3079,Biometrics,61+,Female,Rural
2024-10-01,Assam,Guwahati,6990,2924,Biometrics,61+,Female,Urban
2024-10-01,Assam,Guwahati,8662,2856,Mobile,61+,Male,Rural
2024-10-01,Assam,Guwahati,8241,2836,Mobile,61+,Female,Rural
2024-10-01,Gujarat,Ahmedabad,18272,7484,Address,31-45,Male,Urban
2024-10-01,Gujarat,Ahmedabad,19210,6555,Address,31-45,Female,Urban
2024-10-01,Gujarat,Ahmedabad,17999,7899,Biometrics,31-45,Female,Urban
2024-10-01,Gujarat,Ahmedabad,16397,6733,Biometrics,31-45,Male,Urban
2024-10-01,Gujarat,Ahmedabad,17979,6196,Mobile,31-45,Female,Urban
2024-10-01,Gujarat,Ahmedabad,19016,6357,Mobile,31-45,Male,Urban
2024-10-01,Gujarat,Surat,14102,4783,Address,18-30,Male,Urban
2024-10-01,Gujarat,Surat,17018,5728,Address,18-30,Female,Urban
2024-10-01,Gujarat,Surat,14960,5858,Biometrics,18-30,Male,Urban
2024-10-01,Gujarat,Surat,15336,7125,Biometrics,18-30,Female,Urban
2024-10-01,Gujarat,Surat,12553,6090,Mobile,18-30,Female,Urban
2024-10-01,Gujarat,Surat,16387,5813,Mobile,18-30,Male,Urban
2024-10-01,Karnataka,Bangalore,25118,9243,Address,31-45,Male,Urban
2024-10-01,Karnataka,Bangalore,26678,9070,Address,46-60,Female,Urban
2024-10-01,Karnataka,Bangalore,20034,6923,Address,46-60,Male,Urban
2024-10-01,Karnataka,Bangalore,16157,9131,Biometrics,31-45,Female,Urban
2024-10-01,Karnataka,Bangalore,27416,7917,Biometrics,46-60,Male,Urban
2024-10-01,Karnataka,Bangalore,20315,10639,Biometrics,46-60,Female,Urban
2024-10-01,Karnataka,Bangalore,23045,9827,Mobile,31-45,Female,Urban
2024-10-01,Karnataka,Bangalore,21928,10589,Mobile,46-60,Male,Urban
2024-10-01,Karnataka,Bangalore,25833,10497,Mobile,46-60,Female,Urban
2024-10-01,Kerala,Thiruvananthapuram,10036,3477,Address,46-60,Female,Urban
2024-10-01,Kerala,Thiruvananthapuram,13301,4485,Address,46-60,Male,Urban
2024-10-01,Kerala,Thiruvananthapuram,10134,4172,Biometrics,46-60,Male,Urban
2024-10-01,Kerala,Thiruvananthapuram,12908,5631,Biometrics,46-60,Female,Urban
2024-10-01,Kerala,Thiruvananthapuram,11365,3656,Mobile,46-60,Male,Urban
2024-10-01,Kerala,Thiruvananthapuram,13708,4409,Mobile,46-60,Female,Urban
2024-10-01,Maharashtra,Mumbai,25198,10501,Address,46-60,Male,Urban
2024-10-01,Maharashtra,Mumbai,26480,11246,Address,46-60,Female,Urban
2024-10-01,Maharashtra,Mumbai,31795,9065,Biometrics,46-60,Male,Urban
2024-10-01,Maharashtra,Mumbai,32128,11846,Biometrics,46-60,Female,Urban
2024-10-01,Maharashtra,Mumbai,31982,9876,Mobile,46-60,Female,Urban
2024-10-01,Maharashtra,Mumbai,27684,10497,Mobile,46-60,Male,Urban
2024-10-01,Maharashtra,Pune,20470,9945,Address,18-30,Male,Urban
2024-10-01,Maharashtra,Pune,21026,9597,Address,18-30,Female,Urban
2024-10-01,Maharashtra,Pune,22279,8299,Biometrics,18-30,Female,Urban
2024-10-01,Maharashtra,Pune,23255,8329,Biometrics,18-30,Male,Urban
2024-10-01,Maharashtra,Pune,22003,10181,Mobile,18-30,Female,Urban
2024-10-01,Maharashtra,Pune,23703,7194,Mobile,18-30,Male,Urban
2024-10-01,Rajasthan,Jaipur,18137,6707,Address,31-45,Female,Urban
2024-10-01,Rajasthan,Jaipur,20385,6998,Address,31-45,Male,Urban
2024-10-01,Rajasthan,Jaipur,15861,6819,Biometrics,31-45,Male,Urban
2024-10-01,Rajasthan,Jaipur,18529,6429,Biometrics,31-45,Female,Urban
2024-10-01,Rajasthan,Jaipur,16595,7315,Mobile,31-45,Male,Urban
2024-10-01,Rajasthan,Jaipur,16492,5440,Mobile,31-45,Female,Urban
2024-11-01,Assam,Guwahati,9217,2825,Address,61+,Female,Rural
2024-11-01,Assam,Guwahati,7571,2921,Address,61+,Male,Rural
2024-11-01,Assam,Guwahati,9534,3185,Biometrics,61+,Male,Rural
2024-11-01,Assam,Guwahati,9277,3049,Biometrics,61+,Female,Rural
2024-11-01,Assam,Guwahati,10359,3054,Biometrics,61+,Female,Urban
2024-11-01,Assam,Guwahati,9305,2366,Mobile,61+,Male,Rural
2024-11-01,Assam,Guwahati,8140,3139,Mobile,61+,Female,Rural
2024-11-01,Gujarat,Ahmedabad,16154,7162,Address,31-45,Male,Urban
2024-11-01,Gujarat,Ahmedabad,18961,7574,Address,31-45,Female,Urban
2024-11-01,Gujarat,Ahmedabad,17635,8374,Biometrics,31-45,Female,Urban
2024-11-01,Gujarat,Ahmedabad,19239,7801,Biometrics,31-45,Male,Urban
2024-11-01,Gujarat,Ahmedabad,17793,7536,Mobile,31-45,Female,Urban
2024-11-01,Gujarat,Ahmedabad,18320,7309,Mobile,31-45,Male,Urban
2024-11-01,Gujarat,Surat,16675,6151,Address,18-30,Male,Urban
2024-11-01,Gujarat,Surat,16198,5925,Address,18-30,Female,Urban
2024-11-01,Gujarat,Surat,11704,6666,Biometrics,18-30,Male,Urban
2024-11-01,Gujarat,Surat,18442,6697,Biometrics,18-30,Female,Urban
2024-11-01,Gujarat,Surat,15139,5682,Mobile,18-30,Female,Urban
2024-11-01,Gujarat,Surat,15028,7045,Mobile,18-30,Male,Urban
2024-11-01,Karnataka,Bangalore,24675,10695,Address,31-45,Male,Urban
2024-11-01,Karnataka,Bangalore,24618,10944,Address,46-60,Female,Urban
2024-11-01,Karnataka,Bangalore,23106,10223,Address,46-60,Male,Urban
2024-11-01,Karnataka,Bangalore,26681,10972,Biometrics,31-45,Female,Urban
2024-11-01,Karnataka,Bangalore,27235,9464,Biometrics,46-60,Male,Urban
2024-11-01,Karnataka,Bangalore,22951,10507,Biometrics,46-60,Female,Urban
2024-11-01,Karnataka,Bangalore,24326,9609,Mobile,31-45,Female,Urban
2024-11-01,Karnataka,Bangalore,24918,10290,Mobile,46-60,Male,Urban
2024-11-01,Karnataka,Bangalore,23813,9399,Mobile,46-60,Female,Urban
2024-11-01,Kerala,Thiruvananthapuram,11745,4008,Address,46-60,Female,Urban
2024-11-01,Kerala,Thiruvananthapuram,13323,4482,Address,46-60,Male,Urban
2024-11-01,Kerala,Thiruvananthapuram,10473,3498,Biometrics,46-60,Male,Urban
2024-11-01,Kerala,Thiruvananthapuram,13114,5364,Biometrics,46-60,Female,Urban
2024-11-01,Kerala,Thiruvananthapuram,10174,3635,Mobile,46-60,Male,Urban
2024-11-01,Kerala,Thiruvananthapuram,12049,4156,Mobile,46-60,Female,Urban
2024-11-01,Maharashtra,Mumbai,30106,10093,Address,46-60,Male,Urban
2024-11-01,Maharashtra,Mumbai,28800,9189,Address,46-60,Female,Urban
2024-11-01,Maharashtra,Mumbai,23466,9801,Biometrics,46-60,Male,Urban
2024-11-01,Maharashtra,Mumbai,31775,11681,Biometrics,46-60,Female,Urban
2024-11-01,Maharashtra,Mumbai,24072,11569,Mobile,46-60,Female,Urban
2024-11-01,Maharashtra,Mumbai,30757,10412,Mobile,46-60,Male,Urban
2024-11-01,Maharashtra,Pune,24385,6499,Address,18-30,Male,Urban
2024-11-01,Maharashtra,Pune,22019,9922,Address,18-30,Female,Urban
2024-11-01,Maharashtra,Pune,22164,7466,Biometrics,18-30,Female,Urban
2024-11-01,Maharashtra,Pune,19163,8701,Biometrics,18-30,Male,Urban
2024-11-01,Maharashtra,Pune,18452,8915,Mobile,18-30,Female,Urban
2024-11-01,Maharashtra,Pune,21058,9368,Mobile,18-30,Male,Urban
2024-11-01,Rajasthan,Jaipur,16890,8161,Address,31-45,Female,Urban
2024-11-01,Rajasthan,Jaipur,17444,8090,Address,31-45,Male,Urban
2024-11-01,Rajasthan,Jaipur,19391,7809,Biometrics,31-45,Male,Urban
2024-11-01,Rajasthan,Jaipur,15707,7579,Biometrics,31-45,Female,Urban
2024-11-01,Rajasthan,Jaipur,16458,6537,Mobile,31-45,Male,Urban
2024-11-01,Rajasthan,Jaipur,18021,7055,Mobile,31-45,Female,Urban
2024-12-01,Assam,Guwahati,8916,3679,Address,61+,Female,Rural
2024-12-01,Assam,Guwahati,9784,3178,Address,61+,Male,Rural
2024-12-01,Assam,Guwahati,9937,3087,Biometrics,61+,Male,Rural
2024-12-01,Assam,Guwahati,8786,2802,Biometrics,61+,Female,Rural
2024-12-01,Assam,Guwahati,7612,3027,Biometrics,61+,Female,Urban
2024-12-01,Assam,Guwahati,9859,3299,Mobile,61+,Male,Rural
2024-12-01,Assam,Guwahati,9636,3425,Mobile,61+,Female,Rural
2024-12-01,Gujarat,Ahmedabad,17554,8117,Address,31-45,Male,Urban
2024-12-01,Gujarat,Ahmedabad,19977,7647,Address,31-45,Female,Urban
2024-12-01,Gujarat,Ahmedabad,20539,7289,Biometrics,31-45,Female,Urban
2024-12-01,Gujarat,Ahmedabad,18842,8496,Biometrics,31-45,Male,Urban
2024-12-01,Gujarat,Ahmedabad,17834,8399,Mobile,31-45,Female,Urban
2024-12-01,Gujarat,Ahmedabad,17685,7764,Mobile,31-45,Male,Urban
2024-12-01,Gujarat,Surat,14794,6439,Address,18-30,Male,Urban
2024-12-01,Gujarat,Surat,11135,6202,Address,18-30,Female,Urban
2024-12-01,Gujarat,Surat,16496,7568,Biometrics,18-30,Male,Urban
2024-12-01,Gujarat,Surat,16514,7125,Biometrics,18-30,Female,Urban
2024-12-01,Gujarat,Surat,15494,7615,Mobile,18-30,Female,Urban
2024-12-01,Gujarat,Surat,16363,6903,Mobile,18-30,Male,Urban
2024-12-01,Karnataka,Bangalore,25699,10060,Address,31-45,Male,Urban
2024-12-01,Karnataka,Bangalore,21744,8934,Address,46-60,Female,Urban
2024-12-01,Karnataka,Bangalore,27662,11782,Address,46-60,Male,Urban
2024-12-01,Karnataka,Bangalore,25462,10144,Biometrics,31-45,Female,Urban
2024-12-01,Karnataka,Bangalore,27672,9850,Biometrics,46-60,Male,Urban
2024-12-01,Karnataka,Bangalore,20809,12890,Biometrics,46-60,Female,Urban
2024-12-01,Karnataka,Bangalore,26444,8880,Mobile,31-45,Female,Urban
2024-12-01,Karnataka,Bangalore,25430,10929,Mobile,46-60,Male,Urban
2024-12-01,Karnataka,Bangalore,21088,10331,Mobile,46-60,Female,Urban
2024-12-01,Kerala,Thiruvananthapuram,11061,3456,Address,46-60,Female,Urban
2024-12-01,Kerala,Thiruvananthapuram,12341,4151,Address,46-60,Male,Urban
2024-12-01,Kerala,Thiruvananthapuram,11672,4545,Biometrics,46-60,Male,Urban
2024-12-01,Kerala,Thiruvananthapuram,15705,5169,Biometrics,46-60,Female,Urban
2024-12-01,Kerala,Thiruvananthapuram,11203,3508,Mobile,46-60,Male,Urban
2024-12-01,Kerala,Thiruvananthapuram,13211,4718,Mobile,46-60,Female,Urban
2024-12-01,Maharashtra,Mumbai,32269,11721,Address,46-60,Male,Urban
2024-12-01,Maharashtra,Mumbai,28170,11138,Address,46-60,Female,Urban
2024-12-01,Maharashtra,Mumbai,26012,10605,Biometrics,46-60,Male,Urban
2024-12-01,Maharashtra,Mumbai,28997,11359,Biometrics,46-60,Female,Urban
2024-12-01,Maharashtra,Mumbai,31302,13406,Mobile,46-60,Female,Urban
2024-12-01,Maharashtra,Mumbai,29378,13031,Mobile,46-60,Male,Urban
2024-12-01,Maharashtra,Pune,20310,8558,Address,18-30,Male,Urban
2024-12-01,Maharashtra,Pune,22259,9435,Address,18-30,Female,Urban
2024-12-01,Maharashtra,Pune,22926,8709,Biometrics,18-30,Female,Urban
2024-12-01,Maharashtra,Pune,23677,9389,Biometrics,18-30,Male,Urban
2024-12-01,Maharashtra,Pune,22198,9047,Mobile,18-30,Female,Urban
2024-12-01,Maharashtra,Pune,24220,9347,Mobile,18-30,Male,Urban
2024-12-01,Rajasthan,Jaipur,17002,7418,Address,31-45,Female,Urban
2024-12-01,Rajasthan,Jaipur,18619,6305,Address,31-45,Male,Urban
2024-12-01,Rajasthan,Jaipur,17983,7180,Biometrics,31-45,Male,Urban
2024-12-01,Rajasthan,Jaipur,18076,6087,Biometrics,31-45,Female,Urban
2024-12-01,Rajasthan,Jaipur,16914,6606,Mobile,31-45,Male,Urban
2024-12-01,Rajasthan,Jaipur,17093,6666,Mobile,31-45,Female,Urban
